status,n,coef,se_hc3,p,ci_low,ci_high,ci_excludes_zero,full_r2,reduced_r2,delta_r2,full_aic,reduced_aic,delta_aic_full_minus_reduced,nested_f_p,focal_vif,mechanism_id,feature,feature_family,mechanism_type,moderator,controls_used,controls_omitted,bh_q,by_q,holm_p,primary_pass
FIT_OK,191,-0.1026811276744018,0.04683914030203754,0.02964042172145139,-0.19510210721004806,-0.010260148138755532,True,0.4066220704131991,0.4066220704131991,0.0,462.3470805761165,462.3470805761165,0.0,,inf,linear__lai,lai,canopy_structure,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.16155011309108935,1.0,1.0,False
FIT_OK,191,0.279410743198542,0.12893567681215512,0.0315445149240278,0.02499089151920636,0.5338305948778777,True,0.41355275254381085,0.4052726260670827,0.008280126476728156,462.1030608015209,462.7809545436466,-0.6778937421257183,0.11264772188429034,9.42864382979963,hinge_low_q10__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.1696806260292476,1.0,1.0,False
FIT_OK,191,0.279410743198542,0.12893567681215512,0.0315445149240278,0.02499089151920636,0.5338305948778777,True,0.41355275254381085,0.4052726260670827,0.008280126476728156,462.1030608015209,462.7809545436466,-0.6778937421257183,0.11264772188429034,9.42864382979963,hinge_low_q25__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.1696806260292476,1.0,1.0,False
FIT_OK,191,-0.2340606133444118,0.10829503903957617,0.0319912021567977,-0.44775172236303984,-0.02036950432578377,True,0.43214248318540094,0.4066220704131991,0.02552041277220185,455.95053388429466,462.3470805761165,-6.396546691821868,0.004967846072157983,2.146688269040701,linear__n_lai,n_lai,canopy_structure,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.17096596996782149,1.0,1.0,False
FIT_OK,191,0.1826804919082759,0.08489272696275667,0.032730235124151894,0.015173809873617827,0.35018717394293397,True,0.3961105149370583,0.3688164946080702,0.02729402032898809,465.70098240227577,472.1442190747936,-6.443236672517855,0.004731806407353143,1.222691333911187,low_tail_q25__median_vpd_sm_interaction,median_vpd_sm_interaction,baseline_vpd,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.17280890737604818,1.0,1.0,False
FIT_OK,191,0.24378054331779345,0.11329837963522763,0.0327560018841598,0.020216688417500822,0.46734439821808604,True,0.42013954105393325,0.40750700654825245,0.012632534505680804,459.9456713335624,462.06201947901775,-2.1163481454553335,0.0491993151336913,4.704436253357865,interaction_with_mean_vpd__p10_temperature,p10_temperature,temperature,interaction,mean_vpd,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.17280890737604818,1.0,1.0,False
FIT_OK,191,0.10589120916083447,0.04948784979444759,0.033715027024148594,0.008243909837605506,0.20353850848406344,True,0.4052726260670827,0.3955408731257962,0.009731752941286476,462.7809545436466,463.8810655222234,-1.1001109785768222,0.08696320678162456,1.1522023057092965,linear__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.17673546013295727,1.0,1.0,False
FIT_OK,191,0.3030021280920574,0.14314861152426678,0.03565980813512125,0.020536875552479572,0.5854673806316353,True,0.45194649364057515,0.4067012207384134,0.04524527290216174,449.1704894096084,462.3216015016127,-13.151112092004269,0.0001609828413888797,2.029168656510171,hinge_low_q10__median_temperature,median_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.18388678691131904,1.0,1.0,False
FIT_OK,191,0.17745093235164644,0.08387517533192435,0.03574955760122849,0.011945851096163196,0.3429560136071297,True,0.43044003845225365,0.4131511811574051,0.017288857294848525,456.52229789010806,460.2338038253859,-3.7115059352778417,0.020513273051112228,1.8213368793235056,hinge_high_q75__soil_silt,soil_silt,soil_texture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.18388678691131904,1.0,1.0,False
FIT_OK,191,0.17745093235164644,0.08387517533192435,0.03574955760122849,0.011945851096163196,0.3429560136071297,True,0.43044003845225365,0.4131511811574051,0.017288857294848525,456.52229789010806,460.2338038253859,-3.7115059352778417,0.020513273051112228,1.8213368793235056,hinge_high_q75__soil_silt_mean,soil_silt_mean,soil_texture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.18388678691131904,1.0,1.0,False
FIT_OK,191,-0.09318373265781976,0.044584580783453835,0.03801120477512007,-0.18115611220240563,-0.005211353113233896,True,0.3761431473724305,0.3688164946080702,0.007326652764360286,471.91416078811505,472.1442190747936,-0.2300582866785703,0.1465807916766468,1.185153481584761,linear__env_mean_vpd_quartile_vpd_q2,env_mean_vpd_quartile_vpd_Q2,baseline_vpd,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.19430572378834668,1.0,1.0,False
FIT_OK,198,0.14815049188964635,0.07099765854896375,0.03826448284621291,0.008096059623679264,0.28820492415561344,True,0.4063102036631705,0.38626475590819465,0.020045447754975854,478.6627909144039,483.2377139587271,-4.574923044323214,0.012586497448082552,1.0949402834713882,high_tail_q75__soil_texture_coarse_index,soil_texture_coarse_index,soil_texture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.19439302087921742,1.0,1.0,False
FIT_OK,191,0.22128215143085495,0.10659624559476241,0.03932535086409273,0.010943153999565303,0.4316211488621446,True,0.43926206026189585,0.4066220704131991,0.03263998984869676,453.5407115647918,462.3470805761165,-8.806369011324705,0.0014384042859261052,1.5001778728746418,low_tail_q10__mean_lai,mean_lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.19753284367978993,1.0,1.0,False
FIT_OK,191,0.20413608401913852,0.09842589902521988,0.039502002257511264,0.009919066274047067,0.39835310176423,True,0.41264008050589374,0.4052726260670827,0.0073674544388110386,462.4000778913447,462.7809545436466,-0.38087665230187895,0.13469506829916866,5.656165388569939,quadratic__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,quadratic,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.19753284367978993,1.0,1.0,False
FIT_OK,191,0.25329862006178244,0.1221879907043369,0.0396025749783297,0.012184394054742947,0.49441284606882197,True,0.4390916391943879,0.40851160609975834,0.030580033094629533,455.59875200789537,463.73789519389913,-8.139143186003764,0.002082067381240298,2.09810730834268,hinge_low_q25__mean_lai,mean_lai,canopy_structure,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.19753284367978993,1.0,1.0,False
FIT_OK,191,0.17042987923164843,0.08233983187236264,0.03989590797765269,0.007954385014573628,0.33290537344872323,True,0.41328926324241644,0.4052726260670829,0.008016637175333519,462.1888573576366,462.78095454364666,-0.5920971860100508,0.11857480419228765,3.623257869806828,interaction_with_mean_annual_temperature__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,interaction,mean_annual_temperature,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.19779718232294075,1.0,1.0,False
FIT_OK,191,0.10221228333321783,0.04949042543021897,0.04033644075729826,0.004552557908640481,0.19987200875779518,True,0.44122072146991964,0.43214248318540094,0.009078238284518703,454.8723794188735,455.95053388429466,-1.0781544654211643,0.08986853657261384,1.1508125846405661,hinge_high_q90__n_lai,n_lai,canopy_structure,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.19878377690572735,1.0,1.0,False
FIT_OK,191,-0.15428097535480467,0.07504751131983459,0.04123980896006394,-0.3023615008120555,-0.006200449897553834,True,0.37985105480436254,0.3688164946080702,0.011034560196292342,470.7755609230379,472.1442190747936,-1.3686581517557102,0.07438545188796053,2.1570972411231883,high_tail_q75__p90_vpd,p90_vpd,baseline_vpd,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.20202596889364657,1.0,1.0,False
FIT_OK,191,-0.1659402409084561,0.08108742503248303,0.04215955053239703,-0.32593846464185294,-0.005942017175059294,True,0.4097544718650131,0.3955408731257962,0.014213598739216904,461.3361339441542,463.8810655222234,-2.5449315780692245,0.038221912413852144,1.9373111664381666,linear__median_soil_moisture,median_soil_moisture,baseline_soil_moisture,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.20530952714889206,1.0,1.0,False
FIT_OK,191,0.28364422344789786,0.13892671523692274,0.042642385715258864,0.009509746794318596,0.5577787001014771,True,0.4491500794696277,0.40750700654825256,0.041643072921375146,450.14257894268565,462.06201947901775,-11.919440536332104,0.000298205678218421,1.9319910816203145,hinge_low_q10__p10_temperature,p10_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.2064393143744591,1.0,1.0,False
FIT_OK,191,-0.13170497073299486,0.06490019538140318,0.04388756556976795,-0.2597632482873159,-0.003646693178673832,True,0.40873939873967746,0.3955408731257962,0.01319852561388124,461.664323548621,463.8810655222234,-2.2167419736024385,0.04590799592356851,1.3142528054448355,high_tail_q75__mean_obs_soil_moisture,mean_obs_soil_moisture,baseline_soil_moisture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.20999689804604083,1.0,1.0,False
FIT_OK,191,-0.13170497073299486,0.06490019538140318,0.04388756556976795,-0.2597632482873159,-0.003646693178673832,True,0.40873939873967746,0.3955408731257962,0.01319852561388124,461.664323548621,463.8810655222234,-2.2167419736024385,0.04590799592356851,1.3142528054448355,high_tail_q75__mean_soil_moisture,mean_soil_moisture,baseline_soil_moisture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.20999689804604083,1.0,1.0,False
FIT_OK,191,0.20724726997276385,0.1022961893315367,0.04424593569735697,0.005393276101013061,0.4091012638445146,True,0.39592068878288456,0.38027312756824827,0.015647561214636285,467.7610117604136,470.6455222532453,-2.88451049283168,0.0321503472987706,2.7449281279045734,interaction_with_aridity__sd_vpd,sd_vpd,baseline_vpd,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.21048789062962306,1.0,1.0,False
FIT_OK,191,0.2276259351393524,0.11255207905490575,0.04461460522904124,0.005534703547427078,0.4497171667312777,True,0.42045875461218685,0.40333751646731975,0.0171212381448671,459.84049675784956,463.4014168654759,-3.560920107626316,0.02224965380636629,3.026274496602209,interaction_with_aridity__p90_vpd,p90_vpd,baseline_vpd,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.2110219546178215,1.0,1.0,False
FIT_OK,191,-0.26981638577741784,0.13485487400775958,0.04691775424846385,-0.5359161798109588,-0.0037165917438768403,True,0.3968165683659559,0.38027312756824827,0.016543440797707643,467.4775390320633,470.6455222532453,-3.1679832211819985,0.027536228423998582,4.400588905548367,hinge_high_q75__sd_vpd,sd_vpd,baseline_vpd,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.2206474956942043,1.0,1.0,False
FIT_OK,191,-0.1295785662483709,0.06532375106616649,0.0488167226248842,-0.25847740533078334,-0.0006797271659584603,True,0.3875724962786177,0.3749370723266009,0.012635423952016778,470.38250105979927,472.2830562271908,-1.9005551673915306,0.05554208780845011,1.3288517183709903,hinge_low_q10__soil_clay,soil_clay,soil_texture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.22648824535951492,1.0,1.0,False
FIT_OK,191,-0.1295785662483709,0.06532375106616649,0.0488167226248842,-0.25847740533078334,-0.0006797271659584603,True,0.3875724962786177,0.3749370723266009,0.012635423952016778,470.38250105979927,472.2830562271908,-1.9005551673915306,0.05554208780845011,1.3288517183709903,hinge_low_q10__soil_clay_mean,soil_clay_mean,soil_texture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.22648824535951492,1.0,1.0,False
FIT_OK,191,0.15769107067320162,0.07965365981426274,0.04926050536980944,0.0005160139572430722,0.3148661273891602,True,0.39135849050631955,0.374937072326601,0.01642141817971854,469.1980844430133,472.2830562271908,-3.084971784177526,0.028811244236093828,1.5142707833098141,interaction_with_mean_annual_precipitation__soil_clay,soil_clay,soil_texture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.22648824535951492,1.0,1.0,False
FIT_OK,191,0.15769107067320162,0.07965365981426274,0.04926050536980944,0.0005160139572430722,0.3148661273891602,True,0.39135849050631955,0.374937072326601,0.01642141817971854,469.1980844430133,472.2830562271908,-3.084971784177526,0.028811244236093828,1.5142707833098141,interaction_with_mean_annual_precipitation__soil_clay_mean,soil_clay_mean,soil_texture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.22648824535951492,1.0,1.0,False
FIT_OK,191,0.09632195265173846,0.04879315147249049,0.04989319809290776,4.540221465529348e-05,0.19259850308882162,True,0.41001187461900135,0.4020797706848831,0.007932103934118251,461.25282175144594,461.80361510697077,-0.5507933555248314,0.12051746194874638,1.1696667920268426,linear__n_precipitation,n_precipitation,precipitation,linear,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.22812278905812824,1.0,1.0,False
FIT_OK,191,-0.1653655863096153,0.08402756193418927,0.05060483659730905,-0.3311713615057108,0.00044018888648025833,False,0.4187717288090337,0.40767410700650997,0.011097621802523716,460.39568389995605,462.008144261288,-1.612460361331955,0.06539498668559077,2.4641114665940673,interaction_with_mean_annual_precipitation__sd_temperature,sd_temperature,temperature,interaction,mean_annual_precipitation,aridity;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;precipitation:omitted_same_family_as_focal_or_moderator,0.2300982349148362,1.0,1.0,False
FIT_OK,191,0.2920332905967334,0.14887821460046338,0.051356127827060734,-0.001737791336761163,0.585804372530228,False,0.43497666784590217,0.391912614932884,0.04306405291301818,454.99486339167134,467.02411344049307,-12.029250048821723,0.00028222397700314046,1.9803858914304542,hinge_low_q10__median_vpd,median_vpd,baseline_vpd,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.23223128132786255,1.0,1.0,False
FIT_OK,191,-0.13766768115540598,0.07082811196556547,0.05348387319412972,-0.27742266906309887,0.002087306752286938,False,0.4066220704131991,0.3955408731257962,0.011081197287402866,462.34708057611647,463.8810655222234,-1.5339849461069548,0.06762548461183758,1.7103197374034391,linear__mean_obs_soil_moisture,mean_obs_soil_moisture,baseline_soil_moisture,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.23922406325417922,1.0,1.0,False
FIT_OK,191,-0.1376676811554059,0.0708281119655655,0.053483873194129984,-0.27742266906309887,0.002087306752287077,False,0.4066220704131991,0.3955408731257962,0.011081197287402866,462.3470805761165,463.8810655222234,-1.533984946106898,0.06762548461183662,1.7103197374034391,linear__mean_soil_moisture,mean_soil_moisture,baseline_soil_moisture,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.23922406325417922,1.0,1.0,False
FIT_OK,191,-0.15635690370758984,0.08064133229692233,0.05407513474700419,-0.3154808662094319,0.0027670587942522085,False,0.4203342590090038,0.4116037571072805,0.008730501901723309,459.8815224945451,460.7367766503655,-0.8552541558204325,0.10140153156207464,2.800237788413821,quadratic__sd_precipitation,sd_precipitation,precipitation,quadratic,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.24056127511775377,1.0,1.0,False
FIT_OK,191,0.12981498473995434,0.0676347499795479,0.05652132013077086,-0.003643988630427142,0.2632739581103358,False,0.42808780918360834,0.4131511811574051,0.014936628026203214,457.3094856026223,460.2338038253859,-2.9243182227635884,0.03145652846850349,1.1282285555663134,quadratic__soil_silt,soil_silt,soil_texture,quadratic,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.24863358442906605,1.0,1.0,False
FIT_OK,191,0.12981498473995434,0.0676347499795479,0.05652132013077086,-0.003643988630427142,0.2632739581103358,False,0.42808780918360834,0.4131511811574051,0.014936628026203214,457.3094856026223,460.2338038253859,-2.9243182227635884,0.03145652846850349,1.1282285555663134,quadratic__soil_silt_mean,soil_silt_mean,soil_texture,quadratic,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.24863358442906605,1.0,1.0,False
FIT_OK,191,-0.09179193771685822,0.047938739771091025,0.05709811355661419,-0.18638259968842186,0.002798724254705412,False,0.4132863293153678,0.4066220697437839,0.006664259571583897,460.18981247679505,460.3470807915918,-0.1572683147967382,0.15334183826968087,1.2643204754122188,linear__env_eco_biome_temperate_grasslands_savannas_shrublands,"env_eco_biome_Temperate_Grasslands,_Savannas_&_Shrublands",temperature,linear,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.24863358442906605,1.0,1.0,False
FIT_OK,191,-0.09179193771685822,0.047938739771091025,0.05709811355661419,-0.18638259968842186,0.002798724254705412,False,0.4132863293153678,0.4066220697437839,0.006664259571583897,460.18981247679505,460.3470807915918,-0.1572683147967382,0.15334183826968087,1.2643204754122188,linear__lc11_point_geography_all199_i_env_eco_biome_temperate_grasslands_savannas_shrublands,lc11_point_geography_all199_i__env_eco_biome_temperate_grasslands_savannas_shrublands,temperature,linear,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.24863358442906605,1.0,1.0,False
FIT_OK,191,0.2748984759509564,0.14375355259779676,0.05742700144007068,-0.008760464961052816,0.5585574168629657,False,0.4107873887897465,0.391912614932884,0.018874773856862537,463.00159526663924,467.02411344049307,-4.022518173853825,0.017356427754338096,4.003712714824561,interaction_with_aridity__median_vpd,median_vpd,baseline_vpd,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.24874959044830616,1.0,1.0,False
FIT_OK,191,0.259773947006215,0.13656196423359848,0.058736269286371226,-0.009694330078715507,0.5292422240911454,False,0.4201133200413537,0.4129901225983893,0.007123197442964413,459.9543080669253,460.28621590030343,-0.3319078333781249,0.1387723351482318,9.473625304299206,hinge_low_q10__n_temperature,n_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.25089845244360587,1.0,1.0,False
FIT_OK,191,0.259773947006215,0.13656196423359848,0.058736269286371226,-0.009694330078715507,0.5292422240911454,False,0.4201133200413537,0.4129901225983893,0.007123197442964413,459.9543080669253,460.28621590030343,-0.3319078333781249,0.1387723351482318,9.473625304299206,hinge_low_q25__n_temperature,n_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.25089845244360587,1.0,1.0,False
FIT_OK,191,-0.20156033178123942,0.10600980793653043,0.05884666418674705,-0.41073433084914435,0.007613667286665543,False,0.38027312756824827,0.3688164946080702,0.01145663296017807,470.6455222532453,472.1442190747936,-1.4986968215483216,0.06901107405353234,3.546117562548843,linear__sd_vpd,sd_vpd,baseline_vpd,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.25089845244360587,1.0,1.0,False
FIT_OK,191,0.1549334136438436,0.08157694641808443,0.059142527064470894,-0.006042817999157124,0.31590964528684434,False,0.4495185744533915,0.43214248318540094,0.017376091267990557,452.01476537454187,455.95053388429466,-3.9357685097527906,0.01850854058728637,1.3814592875414973,interaction_with_mean_soil_moisture__n_lai,n_lai,canopy_structure,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.25089845244360587,1.0,1.0,False
FIT_OK,191,-0.13883487090562166,0.07331268443002581,0.05986414054037742,-0.283497719545066,0.0058279777338226535,False,0.42018618138082775,0.4125719808282716,0.007614200552556127,459.93030787743686,460.4222215276764,-0.49191365023955314,0.12593642142865044,2.5314701453339112,quadratic__p90_precipitation,p90_precipitation,precipitation,quadratic,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.2526573726396442,1.0,1.0,False
FIT_OK,191,0.1704262348657077,0.09049330446277191,0.06127227029834668,-0.008137942781831664,0.3489904125132471,False,0.38805103122841256,0.3747932936151983,0.013257737613214249,470.2332002816184,472.3269855257211,-2.093785244102719,0.04982510368753459,2.1908037689289737,interaction_with_mean_annual_precipitation__n_vpd,n_vpd,baseline_vpd,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.2572810125282618,1.0,1.0,False
FIT_OK,191,0.08809968117767761,0.04689094813715014,0.061885520107768606,-0.004426983009596305,0.18062634536495153,False,0.41122138813905396,0.4052726260670827,0.005948762071971259,462.86085758057715,462.7809545436466,0.07990303693054557,0.17916938833303914,1.3047342841594889,hinge_high_q75__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.25853696979032265,1.0,1.0,False
FIT_OK,191,0.13422848273545937,0.07157613753326744,0.06236748398371423,-0.007007758041592066,0.27546472351251083,False,0.4164086144476937,0.40767410700650997,0.008734507441183759,461.17066303021056,462.008144261288,-0.8374812310774473,0.10247101479677663,2.0627706483494066,hinge_low_q25__sd_temperature,sd_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.2592345420131152,1.0,1.0,False
FIT_OK,191,-0.22337162020541873,0.11939390476105716,0.06297577391219433,-0.4589545441755786,0.012211303764741166,False,0.426973759954434,0.4066220697437839,0.020351690210650086,455.68117977270003,460.3470807915918,-4.665901018891759,0.012077026926905585,2.451633264694808,high_tail_q90__p90_temperature,p90_temperature,temperature,high_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.2604475473856077,1.0,1.0,False
FIT_OK,191,0.1702385931184121,0.0914871397850268,0.06440445012226248,-0.010286651020057852,0.3507638372568821,False,0.43544927927630095,0.4131511811574051,0.022298098118895826,454.8350353781939,460.2338038253859,-5.398768447192026,0.008366091030622807,1.2997152686478273,hinge_high_q90__soil_silt,soil_silt,soil_texture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.2622283710905134,1.0,1.0,False
